Revenue,Operating_Cost,Gross_Margin,Net_Profit,Debt_Ratio,Liquidity_Ratio,Cash_Flow,Transaction_Volume,Market_Volatility_Index,Management_Activity_Score,Risk_Tag,Risk_Class,profit_margin
25045848.89,28213512.25,21.34185347,9560876.922,0.468694988,1.164480647,788026.5511,1152,58.22511846,6.275083139,Warning,1,38.17349919
4511787.687,373658.1321,54.63759388,-335247.5782,0.637043539,0.6043976,5487346.897,2531,43.17853516,3.68328674,High Risk,0,-7.430482137
11399068.5,6844732.932,52.52836998,-294195.0058,0.229746698,1.727748721,3523856.681,1870,39.31366964,2.342215971,Stable,0,-2.58086883
34321308.8,28579232.82,49.5096037,-393783.7107,0.48915391,1.367579456,-1526576.565,4987,16.83629099,8.46570849,Stable,0,-1.14734468
4268477.545,26722139.46,6.218258241,-3574940.311,0.690831232,2.926933249,-1826352.302,2129,15.03709969,8.52868175,Safe Zone,1,-83.75211709
42634742.25,38648690.7,59.65835408,9694961.234,0.79348417,2.901092565,-569257.0662,3208,30.37389073,8.330571713,Decline,2,22.7395798
25009753.09,30489304.05,29.26478094,16008704.44,0.60100742,1.871071857,5789100.886,2490,28.65076933,6.805744228,High Risk,0,64.00984601
24289035.58,38040753.77,54.87919918,-4562544.65,0.635242812,2.319536676,4805957.055,3734,67.21938706,4.294138488,Stable,0,-18.78437963
29824185.34,28161111.96,46.74338214,-3774883.876,0.201026778,2.312778548,4641154.734,1305,57.01736455,3.736632563,Warning,2,-12.65712318
41321707.81,12062477.9,30.70481941,9319256.917,0.856621198,2.981474445,-1617718.85,3007,49.59545772,1.076992931,Monitor,1,22.55293261
17716555.79,4393523.906,15.09322003,15487392.13,0.206059262,1.775007242,3631635.956,3701,41.05888534,8.502468028,Stable,0,87.41762404
34061799.55,31316589.76,12.08141732,3168472.264,0.71973835,1.326340039,9095473.814,2289,20.04205184,1.786894277,Warning,2,9.302128208
28503732.22,25837139.01,67.36387498,3740359.97,0.311853057,1.295104754,2771102.432,1989,68.70740033,6.676794982,Moderate,0,13.12235163
13717899.37,2117803.293,73.87981566,9908662.437,0.846874515,2.108576838,5499069.637,319,32.50244189,5.536674522,Stable,0,72.23163086
43992184.32,14530008.54,53.73410351,1855322.228,0.675967631,1.847444608,7357824.107,4880,16.41553615,5.74020423,Warning,2,4.217390558
39972588.07,38280632.66,12.75755861,-4334790.848,0.70305097,1.820362313,7407103.35,4114,39.62793374,9.340415608,Monitor,2,-10.84440877
33093365.82,20115965.6,35.15204127,13380712.95,0.275247338,0.773412017,4231360.989,3825,62.4398807,1.284535101,High Risk,0,40.43321863
42603795.59,17422619.61,59.67044001,10641247.82,0.454431981,2.655811222,8295423.345,1162,63.23746011,7.960530022,Moderate,0,24.97722955
43431062.95,18416444.29,63.4865663,9518899.976,0.594250556,1.141210064,2696537.12,698,10.65795496,1.468471585,Stable,0,21.91726228
35563967.35,8513532.415,13.86639667,13542103.22,0.715978895,1.090860891,8664318.577,1229,63.17774469,1.343382453,Safe Zone,0,38.07815673
41932159.75,14874545.4,5.002303913,11880770.94,0.183167501,1.738274961,882725.9967,2192,26.28905305,4.868359283,Warning,0,28.33331507
35024837.35,14918567.59,58.41027844,147049.7045,0.869892253,1.183335025,1362596.884,66,12.33834184,1.567676569,Monitor,0,0.419844075
34166968.2,2283729.803,31.7447132,3812026.174,0.812176536,2.251574802,-1362552.51,166,60.86741622,8.102295562,Safe Zone,2,11.15705131
31121263.22,30749191.62,24.08609987,-1847246.458,0.316278872,1.614390018,7546982.039,1595,61.83200536,5.766067843,Stable,2,-5.935640995
37759473.66,16776876.39,5.967310234,-1753574.665,0.758208194,1.846735168,3004662.835,3201,45.77386479,1.261349044,Warning,1,-4.644065435
8350952.712,32922759.5,45.52245551,11904893.66,0.514659138,2.111507965,749399.3669,2743,44.46602544,1.364506178,Stable,1,142.5573114
44103102.58,34043850.44,68.83630516,16465002.67,0.469445185,1.110606567,781483.3314,4139,58.78721636,6.514016768,Moderate,0,37.33298047
43656254.62,8637363.377,76.82237347,19068314.6,0.351547285,0.967254869,8816799.295,1326,57.17857316,8.255006359,Monitor,0,43.67831084
1947740.51,26362668.59,47.4308713,10708677.94,0.564774869,3.141265709,8006999.206,3290,63.40632841,4.940195781,Monitor,0,549.8000315
41377929.15,18996815.81,43.58459958,-397466.916,0.683911294,1.801171108,4642370.624,4992,43.16484686,5.991226044,Moderate,1,-0.96057711
6879058.44,35230238.17,11.37922891,-2358741.364,0.428746324,1.736280829,5393329.605,3838,68.05882556,8.198465086,Stable,0,-34.28872402
17088383.29,8786479.031,46.16546012,15321274.29,0.603375354,0.606836451,3691906.847,421,69.76880986,6.494555566,Stable,2,89.6590042
37303658.69,27176965.37,33.49843092,9468911.909,0.659450337,1.993928908,2699998.515,2857,16.9926766,3.022842139,Critical,1,25.38333301
8457614.854,24388534.47,50.53514607,10457125.53,0.668897454,2.162509165,8985722.575,205,60.97262557,6.517468233,Stable,0,123.6415432
40989367.69,11952998.81,34.15447609,14536552.22,0.141572879,2.176522613,-492647.5578,2711,39.98933546,6.654515132,Monitor,0,35.46420215
41690641.81,5636715.965,23.02243426,12581930.69,0.787798245,2.621093508,3021361.477,514,33.2539803,7.606962828,Stable,1,30.17926841
25619652.82,26135262.47,12.12239564,15861456.32,0.466602652,1.032445505,2134742.896,4928,46.78433859,6.587867688,Safe Zone,2,61.91128518
816100.65,29596178.83,28.61888334,-3594652.364,0.309932865,1.256669403,3977808.643,4949,13.35793344,9.723179174,Safe Zone,1,-440.4667934
14708387.59,12761968.28,12.24836257,13688015.92,0.293411606,2.932191396,3491582.495,4365,40.38766713,2.775594778,Moderate,0,93.06265444
31037882.46,25864337.64,18.26727131,16271318.93,0.48641129,3.341511851,4226674.38,1823,62.2534342,9.559816116,Safe Zone,1,52.42406261
49068715.81,15926210.12,79.05021189,2153376.061,0.809465232,0.907798242,-320972.2733,166,22.80769097,5.845055413,Stable,0,4.388490764
31774769.59,28585633.95,38.30776677,11011181.85,0.402678065,1.992948664,4157698.018,2153,35.58339369,7.047605264,High Risk,2,34.6538527
13360277.26,8128767.941,44.89038249,2854051.596,0.699780597,1.142528758,909025.7666,1424,66.36885326,1.895154377,Decline,1,21.36221831
31883282.3,35630557.1,70.52138966,18949276.66,0.177454985,0.680219505,211976.1879,3253,35.71383027,4.425183472,Stable,1,59.43326814
27229276.3,11638901.94,79.66766754,-4164410.689,0.480845362,1.476510014,-1221989.375,4453,31.50205794,7.924412318,Decline,0,-15.2938721
39102347.06,14837882.31,48.7035837,9494821.096,0.893348912,0.931062876,7151830.705,3596,36.43219889,7.362199136,Monitor,1,24.28197234
5795541.622,2512059.693,65.93553658,-837411.3238,0.716350242,2.62979922,3129303.05,4027,41.16716599,1.361254493,Critical,0,-14.44923319
38170881.17,4638186.05,29.52057683,12805505.13,0.268422791,2.101176241,5519724.2,4367,47.91948065,5.919348371,Warning,0,33.54783735
27292695.64,20731303.73,27.93079681,-602742.9145,0.501153179,0.931503413,6731120.12,1246,58.04156806,1.794503737,Monitor,0,-2.208440391
48168104.19,10850188.53,35.20277907,884581.5475,0.286899811,0.527724765,6151799.984,3461,37.12613235,9.962707863,Decline,2,1.836446674
17422672.22,33452112.98,55.4380447,7359270.276,0.427648742,2.924471147,3646008.629,846,59.04885611,9.075669297,Moderate,1,42.23961849
31814783.71,784796.8685,56.16437669,17870873.75,0.724067219,1.028583218,2654782.347,3942,42.02323968,1.189725944,Safe Zone,0,56.17160221
46635391.22,15287943.14,28.6429576,292859.3037,0.716979852,2.318649927,2511518.916,200,30.30883062,8.72784621,High Risk,2,0.627976513
5574231.536,13626352.76,14.99074431,-1393999.472,0.282480302,1.510765739,5680585.563,3299,49.47704969,9.274866405,Monitor,0,-25.00792196
46892810.12,969239.7105,52.42971923,13974420.8,0.837778655,2.256457815,3937532.259,161,53.06333528,4.181934003,Warning,0,29.80077492
34550343.25,5149862.28,14.62443966,7515488.308,0.574054546,1.446960881,8189586.976,732,43.48293854,7.475514895,High Risk,0,21.75228261
3857934.426,16662978.46,48.38693812,17794627.81,0.403939433,0.760818682,8496423.812,1211,13.39689839,4.978933716,Moderate,1,461.2475446
15397696.56,19816010.46,57.0066596,-1334636.071,0.501548465,1.168850026,46724.53608,2429,20.19297251,6.897092361,Safe Zone,1,-8.667764464
35554518.39,16290731.94,57.54586223,11148197.33,0.584057003,1.064175699,-365196.1815,210,27.11786325,4.062856639,Critical,0,31.35521962
3833854.773,21331319.6,61.5104083,821978.6538,0.547912425,1.784058057,5564811.112,1475,26.95753636,3.90303313,Decline,1,21.44000497
29317437.78,23886240.66,70.46445662,-1080989.284,0.489124028,2.47485135,1614708.977,3711,50.40524801,4.819905,Monitor,0,-3.687188805
17621211.32,594968.0809,42.4969244,12085735.38,0.503946243,1.291418225,-1777151.375,327,11.1009197,2.310109828,Monitor,1,68.5862916
31235318.13,18670987.35,59.76868921,9842115.498,0.241129528,0.536209806,8663712.032,3441,55.34090662,8.48025068,Monitor,0,31.50957342
2764230.674,38547269.79,51.43795515,13870686.46,0.750186323,2.056812093,722809.2069,1606,25.92054849,4.138281058,Decline,1,501.7919304
43641071.9,20857484.75,18.99799548,2736564.411,0.533408256,2.317278468,9151367.82,4642,28.60131077,4.601345985,Moderate,1,6.270616856
48687703.97,27166182.24,6.926723365,6199291.41,0.204863889,3.388611482,6609213.411,1965,41.67458968,9.046491514,High Risk,1,12.73276598
48459453.84,12612181.55,26.34060393,5136791.908,0.712925681,2.268412409,7151841.879,4800,22.95553606,5.469614327,High Risk,0,10.60018531
37607765.67,31004856.85,38.22752798,19602236.6,0.845955183,1.913517678,417537.9495,3157,63.06827881,5.898285184,Moderate,1,52.12284285
6939268.886,30962274.98,51.28294583,2306223.918,0.857845519,2.220204878,810333.1074,352,15.12212676,9.608483123,Monitor,0,33.23439337
38034028.2,20947582.7,68.74694979,2370430.959,0.395214186,3.28370189,4255213.046,4583,36.66294174,8.980537448,Stable,2,6.232395229
1717052.365,39045350.17,19.71842875,3863705.221,0.208413499,2.985134437,65198.2318,2823,60.96533617,2.52520038,Moderate,0,225.01965
1595115.801,5196898.548,14.41623424,9114852.032,0.514719701,1.4689362,1665180.312,4331,46.95063367,5.258935269,Safe Zone,0,571.4225907
16518705.85,874517.0626,77.26099606,1308068.607,0.190087383,1.211763091,1857549.735,3295,27.53977095,9.741666047,Safe Zone,1,7.918711179
24687837.93,30852296.83,13.10334195,17882248.51,0.847189935,1.287900837,-84440.80097,4818,35.24561247,4.351296684,Critical,1,72.43343287
38635167.18,32324790.39,40.88683026,1642139.122,0.246863702,2.013263119,462194.0007,1050,52.40166282,4.344157977,Moderate,0,4.250374054
34323121.14,4984247.719,48.91727966,17395393.29,0.302212688,2.732148354,7462622.104,3884,68.3956446,2.755272086,Warning,2,50.68126881
22572183.97,10770196.75,45.60308157,-2413123.409,0.425309222,2.009657622,6350.254567,4056,63.5883231,2.028908027,Decline,2,-10.69069529
14044519.98,898584.062,11.45241178,11414067.56,0.406531575,0.703389187,-1658511.298,4828,30.5459685,7.662743117,Decline,1,81.27061356
49857662.76,11873682.71,9.27701855,17674637.96,0.735730314,2.670742101,5552259.312,1768,69.89187276,7.930274218,Safe Zone,0,35.45019358
21595974.46,30971046.58,12.91125706,-781264.04,0.465053456,2.917910386,9711797.433,3880,10.21027981,9.721116672,Safe Zone,1,-3.617637359
22843657.7,20814829,48.91907629,19208174,0.236614608,1.368493595,1974565.775,3231,11.65778535,7.960763898,Safe Zone,0,84.08536956
8599379.149,14054204.61,45.82586657,6322084.01,0.313767916,2.492377218,-576131.5616,2932,59.43043091,3.190172446,Stable,0,73.51791218
39843072.66,14995223.94,22.5305594,18642877.71,0.507290708,1.779775703,4844647.904,1048,21.96776121,1.361049205,Warning,2,46.79076302
34837270.18,253874.3035,52.83306064,11920501.09,0.217963134,3.167358067,8876250.533,334,13.6461561,9.868936459,Monitor,2,34.21766697
11428095.83,12132061,66.50506265,2539671.747,0.589324541,3.035676674,7408741.358,470,24.22888439,4.06405626,Monitor,2,22.22305259
4577861.758,25929057.92,8.118421988,-292436.8771,0.552597845,2.076295995,5470190.421,2210,35.56600924,3.807743882,Moderate,0,-6.388067018
34184715.45,38972938.86,42.35974577,2593376.156,0.671761853,2.574516637,1780677.959,3115,53.83397623,9.153596888,Stable,0,7.586361686
32898305.11,33913020.91,56.69828091,-2674564.768,0.850163692,3.150049103,4502562.079,2325,47.46013159,6.265899087,Safe Zone,0,-8.129795014
14026346.59,1139079.593,23.92339453,-1403300.841,0.829803649,1.98715103,-905061.9043,1544,24.25727305,2.933840565,Monitor,0,-10.00474951
47567746.33,35962712.07,28.0828179,-2383488.991,0.856860494,1.439752221,6147345.091,3934,40.19622689,9.001866184,Warning,0,-5.010725071
7977365.643,31371296.85,51.02284272,5573588.594,0.295772478,2.760998414,6701152.227,4673,65.57284632,9.940247695,Monitor,0,69.86753325
21900572.65,31258969.72,72.34514701,14889459.41,0.205252245,1.160198764,9580379.475,2593,58.90046662,1.78010705,Decline,1,67.98662137
47208988.05,18428231.21,65.74433152,-1465411.145,0.34182136,1.665593444,1124768.305,4176,29.39138709,8.760264655,Warning,1,-3.104093532
21276502.19,16040610.66,48.73476643,-1741989.171,0.816068138,3.097181711,-1778522.971,4307,68.93587368,4.514641279,Stable,1,-8.187385104
32107034.41,12256046.01,59.76662883,11085723.74,0.87764278,2.673267021,4547301.573,1891,52.51722403,5.716652019,Monitor,2,34.52739857
20180922.7,2814655.386,32.36168527,-70425.4508,0.787459961,1.711433016,6481486.053,4850,13.74696134,9.233343782,Safe Zone,0,-0.34897042
14073652.52,9283767.467,53.07241461,-2559749.047,0.188014177,1.144233507,7484889.711,771,12.1096428,9.760412762,Stable,0,-18.18823539
49206893.57,10014824.67,39.96361933,-828785.5449,0.857942398,1.567905172,324867.1963,1451,20.10447694,3.359475194,Decline,1,-1.684287474
20762033.31,19466267.37,19.24521023,18093284.9,0.438686422,1.352312448,1141034.428,495,53.67135208,2.915656939,High Risk,1,87.14601612
44757910.58,29948287.38,57.63037054,15536781.32,0.107448233,1.028267864,4151091.103,2841,21.02433555,1.724649027,Safe Zone,1,34.7129281
11882752.99,19057631.17,46.7348478,3851614.059,0.453914993,2.729998741,1967209.72,4572,40.68920615,6.056180674,Stable,0,32.41348248
11048682.85,2502209.088,31.89661865,11395519.18,0.136855336,1.256209661,8326137.839,3817,15.59560721,1.122439559,Moderate,0,103.1391645
2041137.103,38320034.08,73.35043926,8431891.842,0.535102337,1.862502411,3685121.845,2601,65.25316947,4.707084678,Monitor,1,413.0977694
32757507.86,37720427.9,6.570058837,11928106.59,0.370843222,1.657578341,7594943.729,2017,30.63763682,1.66045615,Safe Zone,2,36.41335183
18742054.01,31450543.82,28.68298634,12066778.81,0.478747947,3.446232136,4967437.126,3938,64.48792339,4.647032046,Critical,2,64.38343846
43285733.37,39654850.48,9.266104833,10718350.38,0.590536289,1.673276732,7277081.699,4866,66.69253851,1.359389703,Safe Zone,1,24.76185464
23923890.38,21870396.85,62.48954872,1652534.213,0.795040877,0.739947448,1992075.838,2781,10.36771884,8.516955345,High Risk,1,6.907464409
48425574.68,38518180.34,57.65805906,-4024839.481,0.629521261,0.769477258,7976999.463,2679,37.84811123,2.887650945,Stable,2,-8.311392291
9683513.027,3209080.617,29.85141641,6389169.55,0.447239095,2.272261164,1294867.787,2014,11.47936334,3.954778393,Decline,1,65.97987251
43496846.81,14754093.78,55.67471767,17274347.12,0.755542283,2.298090655,4553185.696,1107,64.52156598,8.830431969,Critical,1,39.71402155
38941544.21,9170174.467,34.69529196,9237431.463,0.82446571,1.756276971,568085.3581,4881,41.10445268,7.716394552,High Risk,2,23.72127672
38660631.31,7994156.749,61.71903436,15809776.04,0.195807973,1.795531077,3706318.26,807,14.49664076,2.971345255,Moderate,1,40.89373481
42316769.79,5803957.366,39.06377471,19790608.57,0.525546382,0.661797749,1818102.514,1845,16.6166037,1.647094768,Decline,2,46.76776765
38170687.55,24972062.93,35.92097959,-909594.8965,0.327609568,2.049639531,1200441.168,1693,33.01054147,7.441063992,Decline,0,-2.382967022
31497905.92,31296609.86,75.10474366,12294440.98,0.137648958,2.014218426,9603820.216,4899,66.41405157,4.516322956,Safe Zone,1,39.03256619
6996621.445,23216276.3,23.81593249,11857339.34,0.634837356,0.948647956,-79110.73416,73,51.57454909,7.894719992,Monitor,2,169.472358
2110045.885,6049115.842,14.0335505,19498886.18,0.790216622,0.811518158,7447910.049,1289,62.05713197,5.007652951,Critical,0,924.0977329
46081968.47,32482726.04,48.84073349,19640018.35,0.230322124,0.870717472,9809979.514,4200,31.98739878,4.114021717,Monitor,1,42.61974695
31024190.57,25510997.35,77.69913592,12166965.29,0.749930926,0.803084739,-1761182.195,3147,12.59282197,5.060848674,Decline,0,39.21767198
39928595.9,15648995.1,33.33794103,1090369.8,0.782716587,2.329124587,6388328.969,1354,68.45905823,7.737030871,Stable,2,2.730799255
24335356.4,27030385.76,9.652757272,14963895.95,0.831472354,1.089447957,1034941.667,2592,11.03037944,9.119982579,Stable,1,61.49035053
6306755.354,10544218.17,30.44789505,-2324271.645,0.312228071,1.254290457,-1514146.108,3762,66.85909918,1.447904769,Moderate,0,-36.8536833
6696696.714,13938649.9,42.94487407,14517482.6,0.823162452,1.020716432,2834674.947,4005,32.12064543,5.717003871,High Risk,0,216.7857262
34435481.72,36715936.56,17.1442255,17754903.1,0.356530204,3.373505913,9222613.722,4579,10.6054243,1.295518862,Critical,1,51.55990919
21800141.8,11762079.33,54.35766635,4570834.869,0.541870411,3.063852389,-1858818.868,4353,51.3494339,5.215685905,Moderate,1,20.96699605
10425973.97,18905533.07,79.83120418,10765882.37,0.140405977,1.191484512,5054628.303,4278,68.83241824,8.967545462,High Risk,0,103.2602077
24833930.06,35627617.27,38.8804607,5753568.302,0.135104871,1.482698882,4016757.743,1355,67.93754337,4.254312398,Warning,2,23.1681747
3678342.385,28367309.74,31.60464175,5944126.375,0.67629857,1.129678527,8480609.972,4514,19.65622067,9.39205379,Warning,1,161.5979632
29307584.39,2675688.401,35.05281251,2759272.228,0.455583982,1.975627878,-991979.4258,3224,20.87486836,6.675476245,High Risk,1,9.414874288
13815173.52,6062661.162,13.63596338,14053240.51,0.3050339,0.558831597,6178312.359,3678,43.93233488,9.407398094,Stable,0,101.7232284
39979175.48,512095.3127,71.24552011,18404414.1,0.252330797,2.514104027,6161316.381,831,48.23828959,7.814499629,Stable,2,46.03500168
15862916.97,25310687.25,36.11192416,18518771.48,0.635962793,2.069474449,6028960.202,616,54.36507482,1.9309165,Warning,0,116.7425356
23033397.38,18017402.33,34.04558086,-630467.8781,0.100321235,3.195916785,9308013.939,4672,20.86302163,3.080362308,Decline,1,-2.737190123
1075216.725,5544139.066,54.47677047,16868591.24,0.744712935,0.993178053,7877050.348,4182,67.54042521,4.547534091,Stable,2,1568.854989
4086120.946,38325778.02,38.15250657,13435786.04,0.163399685,2.912327738,-1496327.285,4323,48.32435538,2.530961938,Monitor,0,328.8151823
19928431.04,21280457.01,53.61751016,1320935.017,0.253191692,2.875883043,3652994.208,688,60.82281513,5.454204443,Decline,1,6.62839445
24256972.32,9827353.106,9.60847176,-3317884.677,0.408989116,0.881543568,2775436.674,3750,42.40394292,5.242313401,Stable,0,-13.67806597
30201017.13,20124022.13,66.02925078,1699931.672,0.487886992,1.695677672,1721766.653,4217,34.85661086,9.606332782,High Risk,1,5.628723247
14937297.65,27248889.24,75.53779647,17805205.92,0.383996093,1.010457923,3416040.702,2449,68.6309744,4.903550946,Safe Zone,1,119.199646
34901603.36,3234320.875,53.65740396,10829466.87,0.356569732,1.264161501,2610330.219,2720,44.92728225,8.070641239,High Risk,2,31.02856554
43076058.66,11133211.84,76.59244466,13026366.52,0.87113281,1.289738524,3188006.799,1222,62.01241497,9.477194904,Stable,2,30.24038625
39102623.95,32317226.54,16.35742358,1428808.778,0.613263745,2.168709182,9751142.387,1770,67.19754378,8.892899479,High Risk,1,3.653997183
2461131.855,18494661.84,40.80621421,12984703.89,0.118746364,1.734232795,-936404.303,154,50.52127762,2.878008621,Critical,1,527.5907451
24285093.89,21953770.25,50.13550505,-4296962.343,0.444140727,3.343198412,9066770.438,1732,42.93632071,5.464269048,Warning,1,-17.69382636
5694043.832,17426076.89,48.63024856,4383033.644,0.80000696,0.879110426,3762840.562,4366,10.21065105,4.129658041,Safe Zone,0,76.97576229
12481228.29,1947217.717,35.10963343,10668833.71,0.341164949,3.421076405,5484906.946,1899,12.40117844,4.598728256,Decline,1,85.47903676
49339798.37,6796841.237,30.3563307,-1347585.861,0.175645076,1.191915921,7962195.599,912,22.05107296,4.247261436,Decline,2,-2.73123504
7553529.374,17932557.22,14.51180169,15575089.36,0.706707817,2.818621809,2325556.35,3495,21.16050591,8.437232892,Critical,0,206.1961845
25194963.6,8525581.523,34.38068379,875782.4703,0.584811066,1.516909779,3165062.897,2615,25.28552771,5.069251496,Critical,0,3.476021971
31098708.85,2189165.341,17.19956113,11307027.82,0.556250006,0.929244186,2914221.763,348,28.29607826,5.71324899,Stable,0,36.3585121
35272016.04,33777256.63,60.07742574,5129928.564,0.142861248,3.073667556,2496772.27,2958,31.60392961,9.842026213,Stable,0,14.54390517
28202609.83,39251462.66,20.66232016,9901089.887,0.212399208,1.426582698,9106351.86,4187,35.2322614,1.53981345,Decline,0,35.10699877
983656.9472,31767086.39,9.392397896,-2313736.184,0.598039517,2.476566213,7947158.694,820,15.93198031,5.391618758,Critical,0,-235.2177953
16659834.76,34180639.88,46.42746034,-4577180.002,0.266259073,2.199331055,-692000.1216,2589,12.54171592,7.966555363,Critical,0,-27.47434214
26126726.35,9830689.787,49.64222995,17739110.68,0.503256064,1.915268928,-702519.7703,1512,50.43666694,2.360457624,Decline,1,67.89641553
4849391.708,38432953.63,70.3934796,1740750.219,0.535905349,1.987458418,3134434.178,3904,42.24008949,6.503784352,Moderate,0,35.89625924
17856033.09,8037643.037,48.27362093,15491925.07,0.326805752,2.696713742,-816111.4792,3168,36.64865213,3.155183016,Moderate,1,86.76017225
2143553.885,38066906.45,30.91106403,19983757.51,0.858740124,0.763318742,5429117.143,2182,48.06639647,8.806637019,Monitor,2,932.2722256
4389635.609,39793807.9,65.22589111,285781.45,0.773971285,2.504541986,-275700.7129,1759,59.66076443,3.943896989,Warning,2,6.510368409
20147702.17,28526567.67,45.52091699,1629268.53,0.677898806,3.187436304,4268479.168,1040,35.66157455,3.961565352,Critical,1,8.086622066
7069429.825,39249520.53,10.94602135,11571494.69,0.162395093,0.673364591,-1913360.636,760,48.4671679,6.383744907,High Risk,0,163.683564
28593271.99,22867683.23,47.43879202,19136215.87,0.184904015,0.921960018,1799156.181,4354,67.21433343,2.652066173,Safe Zone,2,66.9255896
34628515.97,10529762.97,73.10139091,17895358.7,0.494225077,2.64989581,6126288.684,88,60.37746975,3.56399775,Moderate,1,51.67809882
40129041.61,17592436.25,34.72344691,7571888.002,0.228570679,1.811844945,3808467.283,1325,35.56004863,4.749686651,Decline,0,18.86884834
10407437.09,23823725.23,27.22443514,14877757.06,0.882612371,1.710645862,9739233.832,4907,48.68301027,4.182740768,Stable,0,142.9531299
8790387.822,3108646.169,15.76020928,-1606353.673,0.226816187,0.910899904,8489245.553,1486,20.62425531,5.723894962,Critical,0,-18.27397955
5676108.097,24969261.93,16.35841415,19435954.61,0.489974268,2.020310122,2308849.349,3043,43.63133109,6.396761297,High Risk,0,342.4169215
32003297.35,39250877.9,37.45786133,19108830.85,0.391296845,0.879635934,-1454161.502,1519,68.87969747,6.100007084,Safe Zone,0,59.70894386
35470548.46,7766284.461,49.67598681,-906776.053,0.611509137,1.929861369,8147515.601,2149,41.09890691,6.887514808,High Risk,2,-2.5564196
2063514.169,31745285.63,11.04615539,2485578.12,0.203229127,2.790845897,8934811.724,423,65.65829795,3.769745649,Monitor,1,120.4536493
46842506.19,36334371.99,75.46764418,-2496125.062,0.444253142,1.274793074,7847528.721,4301,34.44009523,2.137836044,High Risk,1,-5.328760703
3072578.541,37759323.39,61.63502131,1792939.972,0.319764026,1.942358505,-464600.709,4075,69.93068963,7.847267873,Stable,2,58.35294196
27294168.6,38413397.06,48.99679387,15398894.74,0.81020122,3.476047908,9974981.613,1163,44.75320211,8.657023444,Moderate,1,56.41825902
35598495.71,20954093.62,67.13290032,4457890.179,0.13246857,2.55995127,1103010.659,2776,12.53613965,3.31305609,High Risk,2,12.52269257
43612971.63,39096854.74,11.01400676,-2790075.821,0.830981995,3.024070314,6690458.954,2448,45.2052878,4.663827605,Safe Zone,2,-6.397353167
35847303.14,30340946.24,40.76291583,3555638.119,0.766395311,1.74454282,8896418.516,3284,26.47436174,5.487122953,Moderate,0,9.918844119
40185540.11,6634523.162,52.25698451,19534583.36,0.338056573,2.803582769,828245.372,1315,11.94887932,5.799941585,Monitor,2,48.61097624
17302784.53,19180624.24,67.14896796,10742089.88,0.731432524,0.621527519,8899102.656,3173,59.25119828,6.93541154,Monitor,1,62.08301249
40833843.13,28789580.78,63.760217,5404023.66,0.124970848,0.868733548,1713778.95,703,26.54377822,1.3744291,Warning,0,13.23417843
4465684.896,10044144.57,25.78019373,-836537.1626,0.87349244,1.109211779,9716958.669,4208,57.79291324,7.493293745,Stable,1,-18.73256134
44793424.47,25696484.31,75.56601272,19654419.93,0.521275954,1.705855774,1375120.245,558,27.29305498,1.557739063,Moderate,1,43.87791325
27605822.62,26730699.07,14.32593811,15521225.23,0.342624821,3.037234635,9441229.897,2389,21.65958123,5.214597109,Monitor,2,56.22446194
40956239.61,6675449.804,70.6350214,2036932.561,0.39006657,1.538798152,-1357464.189,3212,68.43613445,8.44904022,Monitor,0,4.973436479
22889755.08,22690395.44,77.82051872,-3248282.607,0.153124283,2.463863581,6511264.14,1737,31.69871967,5.06093782,Moderate,1,-14.19098892
32357095.91,30910751.06,18.28651424,-3584361.066,0.891479611,2.627942884,4385333.606,1438,46.08257269,2.341807739,High Risk,0,-11.07751164
26556931.72,20056047.45,59.15495482,-1990546.262,0.131433556,2.258547062,3734524.925,2247,46.59888957,9.865304605,Decline,0,-7.495392478
36713681.33,681704.0477,8.021413908,9519214.59,0.623925699,1.571725905,681931.7711,3961,43.62840893,9.003569159,Safe Zone,0,25.92824867
4540684.111,559731.0694,35.40671189,18219085.53,0.454188742,2.231160025,6467149.477,2978,64.88174461,7.941822699,High Risk,1,401.2409823
3487428.158,14409767.89,43.72124744,7418585.7,0.859132975,1.526796778,289713.8974,4849,50.46646428,4.703604426,Safe Zone,2,212.7236853
12731610.08,37062523.92,48.54839194,16073637.06,0.296799792,0.751621216,4634101.552,565,34.22398025,2.654611542,Monitor,0,126.2498377
8397461.666,9301335.828,75.19529362,6147165.496,0.525669459,3.478411935,1038944.356,3708,61.74282307,9.472700633,Monitor,1,73.2026622
43653286.55,25447674.82,55.41880155,12714588.64,0.485884967,0.881547361,9467456.557,1883,20.86377395,5.791160139,Stable,0,29.12630331
11351092.37,9038619.654,41.09584634,13296818.43,0.662293155,0.717045152,-1656425.674,79,42.65420546,8.671199143,Moderate,0,117.1413111
48805330.16,13002465.59,65.72562772,-650907.3524,0.154408186,3.135592248,396739.3613,3264,67.03302232,4.078855052,Critical,1,-1.333680871
17176341.69,33952075.17,76.28996157,4030401.474,0.255031304,1.405503983,907727.2766,375,47.52385779,4.017594854,Monitor,0,23.4648422
9514836.827,29208685.4,6.654961151,10932553.91,0.271651856,2.450890922,2968813.909,3816,59.01810703,9.869864326,Safe Zone,1,114.9000673
39590076.1,3996891.237,78.68909542,-3232584.795,0.690520604,1.487017189,792762.9024,4161,49.21364353,5.696497436,Safe Zone,0,-8.16513913
